source_event_id,financial_year,event_date,policy_id,product_code,product_name,region,distribution_channel,policy_status,written_premium_inr,premium_collected_inr,claim_flag,claim_amount_inr,claim_status,ceded_reinsurance_inr,commission_inr,insurance_revenue_inr
EVT00003099,2025,2025-11-24,POL00202,Travel,Travel,North,Direct,Expired,176524.74,144014.03,True,178730.97,Open,19044.93,20684.91,155625.25
EVT00003100,2025,2025-12-29,POL00079,Property,Commercial Property,South,Direct,Active,53780.35,43657.1,False,0,,9177.41,3644.97,50615.65
EVT00003101,2025,2025-02-20,POL00169,Travel,Travel,West,Direct,Active,202622.61,173178.29,False,0,,44106.05,11482.94,192484.57
EVT00003102,2025,2025-07-17,POL00219,Health,Retail Health,West,Bancassurance,Active,105505.85,83071.87,False,0,,22793.76,8683.57,93543.14
EVT00003103,2025,2025-12-24,POL00138,Health,Retail Health,Central,Broker,Expired,54685.28,43873.9,False,0,,18780.2,4442.79,49490.41
EVT00003104,2025,2025-02-13,POL00204,Motor,Private Motor,Central,Direct,Active,135218.67,120305.88,False,0,,16364.43,19150.49,115548.31
EVT00003105,2025,2025-11-12,POL00131,SME,SME Package,Central,Bancassurance,Expired,72571.04,72176.88,True,65466.71,Repudiated,22269.45,3977.06,69967.75
EVT00003106,2025,2025-08-19,POL00021,SME,SME Package,West,Bancassurance,Active,135868.79,114285.83,False,0,,46602.82,12735.11,125256.24
EVT00003107,2025,2025-07-25,POL00120,SME,SME Package,West,Agent,Expired,14639.64,11713.8,False,0,,825.25,1626.73,14438.76
EVT00003108,2025,2025-01-17,POL00278,SME,SME Package,North,Agent,Active,166113.47,136766.95,True,202633.65,Settled,29700.16,22107.47,163382.74
EVT00003109,2025,2025-09-17,POL00243,Health,Retail Health,North,Bancassurance,Active,177997.83,163643.65,False,0,,58198.02,22510.53,161636.42
EVT00003110,2025,2025-02-26,POL00237,Health,Retail Health,South,Bancassurance,Active,169797.87,132387.78,True,262967.96,Repudiated,59262.61,28735.89,155014.74
EVT00003111,2025,2025-09-09,POL00075,Travel,Travel,East,Bancassurance,Active,124433.95,95399.65,False,0,,37617.0,15714.77,107965.15
EVT00003112,2025,2025-09-29,POL00389,SME,SME Package,Central,Direct,Expired,42896.24,38364.81,False,0,,2968.18,7047.6,36628.02
EVT00003113,2025,2025-06-14,POL00150,Motor,Private Motor,East,Direct,Expired,48979.83,45468.74,True,70688.18,Closed,9145.51,5099.9,42543.72
EVT00003114,2025,2025-02-18,POL00189,SME,SME Package,West,Bancassurance,Active,182175.05,156452.26,False,0,,23069.8,22073.56,180042.67
EVT00003115,2025,2025-03-04,POL00139,Property,Commercial Property,North,Agent,Active,163657.8,124224.83,False,0,,28327.4,11352.88,158115.33
EVT00003116,2025,2025-09-15,POL00027,Travel,Travel,East,Agent,Active,218272.42,190239.0,False,0,,45229.62,15491.39,209529.84
EVT00003117,2025,2025-03-18,POL00339,Property,Commercial Property,East,Broker,Active,51700.1,42230.94,False,0,,13615.45,6454.45,49690.4
EVT00003118,2025,2025-07-07,POL00192,Motor,Private Motor,Central,Bancassurance,Active,180238.93,153557.51,False,0,,26406.96,15475.62,173013.98
EVT00003119,2025,2025-11-28,POL00261,Travel,Travel,Central,Broker,Cancelled,110674.77,84857.85,True,140517.3,Closed,37870.21,16250.52,96445.46
EVT00003120,2025,2025-09-01,POL00366,SME,SME Package,North,Bancassurance,Active,113059.83,88197.19,False,0,,29894.67,5682.72,106872.84
EVT00003121,2025,2025-02-20,POL00149,Health,Retail Health,North,Direct,Active,204041.59,170894.74,False,0,,13805.81,17987.74,179586.54
EVT00003122,2025,2025-12-28,POL00210,Travel,Travel,West,Bancassurance,Active,109822.93,109813.62,False,0,,38128.74,18074.11,102832.48
EVT00003123,2025,2025-08-23,POL00377,Travel,Travel,North,Bancassurance,Active,165153.31,137316.52,False,0,,47733.79,14604.81,165142.93
EVT00003124,2025,2025-08-13,POL00081,SME,SME Package,Central,Agent,Active,52659.76,46706.02,True,86384.16,Repudiated,9929.34,3560.54,51590.31
EVT00003125,2025,2025-08-04,POL00018,Health,Retail Health,East,Direct,Active,23234.87,21145.76,False,0,,5166.65,2123.99,20826.51
EVT00003126,2025,2025-12-16,POL00140,Travel,Travel,South,Direct,Active,183146.16,154939.37,False,0,,58130.41,12909.02,173623.61
EVT00003127,2025,2025-02-03,POL00105,Travel,Travel,Central,Agent,Active,200506.04,166433.67,False,0,,31133.84,27310.14,175987.66
EVT00003128,2025,2025-08-13,POL00122,Property,Commercial Property,North,Bancassurance,Active,191409.14,150960.99,False,0,,12752.99,29823.9,175099.92
EVT00003129,2025,2025-04-24,POL00223,Travel,Travel,East,Direct,Active,76756.23,71688.08,True,24189.53,Open,19763.33,7947.61,71750.15
EVT00003130,2025,2025-01-17,POL00172,Health,Retail Health,South,Bancassurance,Expired,106868.71,97932.6,False,0,,33860.3,8674.41,106339.97
EVT00003131,2025,2025-06-01,POL00171,Travel,Travel,South,Broker,Active,88170.76,83904.52,False,0,,24437.62,14869.16,82352.69
EVT00003132,2025,2025-03-22,POL00183,Property,Commercial Property,East,Broker,Active,74844.21,56697.71,True,99823.53,Settled,25786.32,3823.93,74440.27
EVT00003133,2025,2025-12-24,POL00319,Property,Commercial Property,North,Bancassurance,Active,196570.53,160545.86,True,273992.84,Settled,64576.54,24820.62,191775.32
EVT00003134,2025,2025-06-21,POL00280,SME,SME Package,West,Broker,Expired,75408.31,64043.26,True,55983.55,Settled,13518.12,4113.44,71428.53
EVT00003135,2025,2025-10-27,POL00341,Property,Commercial Property,North,Direct,Active,177671.75,175516.41,False,0,,32695.29,30875.05,153034.62
EVT00003136,2025,2025-09-29,POL00103,Travel,Travel,Central,Direct,Active,54190.47,51956.62,True,78881.54,Settled,15150.0,4479.01,53118.48
EVT00003137,2025,2025-12-25,POL00331,Motor,Private Motor,North,Bancassurance,Active,41814.76,33424.21,True,58160.65,Repudiated,5568.45,4138.49,37548.67
EVT00003138,2025,2025-01-02,POL00221,Property,Commercial Property,South,Broker,Expired,35031.36,32186.36,True,55774.37,Repudiated,2162.76,4832.44,30274.7
EVT00003139,2025,2025-12-04,POL00055,Property,Commercial Property,Central,Agent,Active,160754.74,123471.77,False,0,,21177.97,24221.11,150037.78
EVT00003140,2025,2025-07-25,POL00129,Health,Retail Health,West,Direct,Active,170033.53,164275.02,False,0,,45905.93,11140.62,147991.06
EVT00003141,2025,2025-06-18,POL00264,Motor,Private Motor,West,Broker,Active,11011.47,10603.16,False,0,,2340.51,1399.12,10801.08
EVT00003142,2025,2025-02-27,POL00336,SME,SME Package,North,Agent,Active,48829.12,40071.86,False,0,,7420.8,2653.04,47648.79
EVT00003143,2025,2025-10-30,POL00356,Motor,Private Motor,East,Bancassurance,Cancelled,158563.2,132450.79,False,0,,42209.12,21477.05,154052.68
EVT00003144,2025,2025-11-22,POL00303,Motor,Private Motor,South,Agent,Expired,219925.81,170289.29,False,0,,48497.75,22947.62,216287.41
EVT00003145,2025,2025-03-23,POL00039,Health,Retail Health,East,Bancassurance,Cancelled,183845.53,173540.06,True,40629.65,Settled,40408.26,29840.61,167203.99
EVT00003146,2025,2025-02-10,POL00027,Travel,Travel,East,Direct,Active,154331.37,128134.84,True,50309.83,Open,47625.71,10698.65,136846.2
EVT00003147,2025,2025-09-20,POL00371,Property,Commercial Property,West,Direct,Active,153611.88,134235.13,False,0,,13209.85,16059.21,138736.63
EVT00003148,2025,2025-01-21,POL00324,Motor,Private Motor,South,Agent,Active,129836.29,108587.4,True,57243.64,Repudiated,17814.91,8186.89,115632.27
EVT00003149,2025,2025-10-10,POL00271,Travel,Travel,South,Direct,Active,196189.75,184853.09,False,0,,11161.25,35216.61,195990.15
EVT00003150,2025,2025-07-05,POL00251,Travel,Travel,East,Agent,Expired,95602.83,93035.9,False,0,,21085.5,14906.07,94633.94
EVT00003151,2025,2025-01-19,POL00251,Property,Commercial Property,East,Bancassurance,Active,166124.53,153159.73,False,0,,18277.57,13605.93,163246.73
EVT00003152,2025,2025-09-19,POL00266,Health,Retail Health,East,Direct,Active,204207.9,196059.97,False,0,,39238.11,24290.96,190871.04
EVT00003153,2025,2025-03-25,POL00064,SME,SME Package,South,Agent,Active,89211.64,75403.7,True,61376.8,Repudiated,26145.31,15499.94,81658.86
EVT00003154,2025,2025-12-27,POL00072,Health,Retail Health,West,Broker,Active,44891.65,37489.65,False,0,,3897.93,3445.97,43137.71
EVT00003155,2025,2025-09-12,POL00386,Property,Commercial Property,East,Bancassurance,Expired,182092.49,172035.52,True,296941.32,Closed,57942.76,9524.75,178292.96
EVT00003156,2025,2025-04-20,POL00042,Motor,Private Motor,West,Broker,Active,84925.19,83102.99,True,60934.14,Settled,11060.39,6710.56,76832.94
EVT00003157,2025,2025-12-06,POL00143,Motor,Private Motor,East,Broker,Active,14497.96,11659.85,False,0,,3925.86,958.03,13472.78
EVT00003158,2025,2025-01-27,POL00384,Travel,Travel,West,Agent,Expired,97470.1,84953.78,False,0,,18637.09,13057.77,84834.22
EVT00003159,2025,2025-08-17,POL00365,Motor,Private Motor,North,Agent,Active,124876.5,109557.18,True,106852.98,Closed,21014.74,19106.88,118178.33
EVT00003160,2025,2025-11-12,POL00241,Travel,Travel,Central,Direct,Active,47938.53,47137.9,False,0,,4445.82,4419.23,45000.9
EVT00003161,2025,2025-06-23,POL00067,Health,Retail Health,East,Broker,Active,170005.35,147772.61,False,0,,31756.39,14075.26,155875.39
EVT00003162,2025,2025-04-08,POL00025,Health,Retail Health,North,Direct,Active,29159.19,28616.62,False,0,,5236.78,1590.05,27895.03
EVT00003163,2025,2025-12-08,POL00272,Health,Retail Health,Central,Bancassurance,Expired,121256.82,107373.52,False,0,,16893.47,18852.23,103355.94
EVT00003164,2025,2025-05-06,POL00147,Travel,Travel,East,Broker,Active,114629.34,102996.15,False,0,,22059.41,18851.92,107342.84
EVT00003165,2025,2025-08-03,POL00350,SME,SME Package,South,Direct,Active,144785.37,110564.28,False,0,,47795.55,13083.28,124831.35
EVT00003166,2025,2025-09-22,POL00365,Travel,Travel,Central,Direct,Active,217277.58,197985.76,False,0,,62561.14,25546.69,209511.46
EVT00003167,2025,2025-03-11,POL00223,Health,Retail Health,West,Agent,Expired,192382.39,159945.19,False,0,,54652.07,17823.04,186183.37
EVT00003168,2025,2025-04-20,POL00361,Motor,Private Motor,North,Direct,Expired,44658.31,44131.95,False,0,,10678.22,2740.23,39840.47
EVT00003169,2025,2025-10-16,POL00254,Travel,Travel,Central,Bancassurance,Active,151032.95,132349.48,False,0,,24727.4,23860.51,134994.6
EVT00003170,2025,2025-11-27,POL00319,Travel,Travel,West,Agent,Expired,125438.52,113887.6,False,0,,36162.59,6603.37,116974.07
EVT00003171,2025,2025-06-14,POL00064,Motor,Private Motor,North,Agent,Expired,45716.02,43624.48,False,0,,10461.89,4633.99,41051.18
EVT00003172,2025,2025-12-24,POL00251,Property,Commercial Property,Central,Direct,Active,191812.65,180650.07,False,0,,42106.47,19503.51,165864.86
EVT00003173,2025,2025-03-31,POL00344,Motor,Private Motor,Central,Agent,Active,64215.85,63253.75,False,0,,12530.07,4741.77,56092.16
EVT00003174,2025,2025-06-26,POL00248,Property,Commercial Property,Central,Bancassurance,Active,157199.33,122949.87,False,0,,32207.36,25301.63,156016.82
EVT00003175,2025,2025-08-10,POL00059,Travel,Travel,North,Bancassurance,Active,78360.13,62297.11,True,128635.7,Closed,21757.52,6312.07,69333.2
EVT00003176,2025,2025-09-30,POL00238,Property,Commercial Property,West,Bancassurance,Active,53087.29,51802.59,False,0,,4726.06,8169.69,51248.13
EVT00003177,2025,2025-09-02,POL00247,Property,Commercial Property,North,Broker,Active,9923.92,9201.61,False,0,,2280.31,827.45,9135.43
EVT00003178,2025,2025-07-21,POL00039,Health,Retail Health,Central,Agent,Cancelled,95542.37,94118.09,False,0,,21869.55,10755.97,84997.37
EVT00003179,2025,2025-03-29,POL00202,Travel,Travel,Central,Bancassurance,Expired,65865.25,51894.59,False,0,,21405.15,4064.76,57168.14
EVT00003180,2025,2025-07-18,POL00149,Health,Retail Health,East,Bancassurance,Active,147163.92,119385.99,False,0,,9584.1,10297.52,141803.51
EVT00003181,2025,2025-10-14,POL00294,Property,Commercial Property,South,Direct,Active,102443.73,95680.57,False,0,,11480.26,14834.71,94369.35
EVT00003182,2025,2025-08-01,POL00389,Motor,Private Motor,North,Bancassurance,Active,153977.45,140599.07,False,0,,29005.58,15425.6,152759.97
EVT00003183,2025,2025-10-21,POL00384,Motor,Private Motor,South,Bancassurance,Active,137191.36,124810.22,False,0,,33869.56,18812.13,121480.24
EVT00003184,2025,2025-06-22,POL00203,Health,Retail Health,West,Direct,Active,71199.99,57368.77,False,0,,4377.02,6506.77,67243.56
EVT00003185,2025,2025-02-09,POL00202,Travel,Travel,South,Agent,Active,91499.51,77547.4,False,0,,7817.36,16358.0,82697.76
EVT00003186,2025,2025-09-14,POL00200,Property,Commercial Property,North,Bancassurance,Active,192466.92,190785.45,False,0,,58520.87,11011.32,172271.17
EVT00003187,2025,2025-11-20,POL00056,Motor,Private Motor,South,Direct,Expired,197102.97,157456.27,False,0,,52989.36,29037.45,196913.82
EVT00003188,2025,2025-08-29,POL00127,SME,SME Package,West,Direct,Expired,110338.9,100094.17,True,159842.7,Settled,24740.57,13321.91,101081.47
EVT00003189,2025,2025-11-04,POL00357,Motor,Private Motor,East,Direct,Active,133657.56,124108.64,True,24185.75,Closed,34486.13,22667.17,121311.22
EVT00003190,2025,2025-02-23,POL00050,Property,Commercial Property,East,Broker,Cancelled,207445.36,156074.92,False,0,,46086.92,16221.36,197967.62
EVT00003191,2025,2025-03-11,POL00109,Health,Retail Health,West,Broker,Active,63505.84,47942.33,True,51370.97,Settled,4618.32,7300.88,54776.25
EVT00003192,2025,2025-08-12,POL00380,SME,SME Package,North,Direct,Active,140585.64,118598.4,False,0,,21925.46,14589.68,121289.7
EVT00003193,2025,2025-04-10,POL00342,Property,Commercial Property,East,Broker,Active,154856.78,130138.97,True,153774.6,Repudiated,38784.54,25249.62,152493.26
EVT00003194,2025,2025-02-23,POL00003,Health,Retail Health,South,Broker,Active,55232.95,44677.07,False,0,,11761.88,5912.56,52022.26
EVT00003195,2025,2025-12-13,POL00192,Health,Retail Health,East,Bancassurance,Active,207962.81,177316.29,False,0,,63459.39,23884.28,189631.72
EVT00003196,2025,2025-06-30,POL00185,Property,Commercial Property,North,Bancassurance,Active,198135.65,160756.84,False,0,,64788.45,13072.49,184780.16
EVT00003197,2025,2025-12-13,POL00372,Motor,Private Motor,Central,Agent,Expired,109798.81,93414.67,False,0,,36306.64,10494.63,93749.99
EVT00003198,2025,2025-11-01,POL00174,SME,SME Package,North,Agent,Active,10233.93,7679.31,False,0,,2218.9,1416.95,9344.3
EVT00003199,2025,2025-07-16,POL00252,Property,Commercial Property,East,Bancassurance,Active,132713.67,114350.63,False,0,,35694.92,23108.29,120310.14
EVT00003200,2025,2025-04-12,POL00325,Property,Commercial Property,West,Direct,Active,54482.69,44952.97,False,0,,7243.51,6790.17,54270.75
EVT00003201,2025,2025-01-01,POL00246,SME,SME Package,South,Broker,Expired,205447.62,176192.1,False,0,,41212.71,26728.15,176919.1
EVT00003202,2025,2025-11-04,POL00093,Health,Retail Health,West,Direct,Active,195846.5,171303.83,False,0,,28195.39,18019.29,171304.66
EVT00003203,2025,2025-11-01,POL00149,Motor,Private Motor,East,Agent,Active,35679.63,30476.73,False,0,,11035.33,4759.93,32613.33
EVT00003204,2025,2025-06-02,POL00039,Property,Commercial Property,East,Bancassurance,Active,215019.41,183287.37,True,207549.76,Settled,48203.07,27704.13,185770.34
EVT00003205,2025,2025-11-01,POL00249,Health,Retail Health,West,Bancassurance,Active,138167.5,125923.93,False,0,,28627.17,21389.86,127928.57
EVT00003206,2025,2025-11-04,POL00350,Property,Commercial Property,East,Bancassurance,Active,32005.08,29058.6,False,0,,10809.94,2698.44,31009.62
EVT00003207,2025,2025-04-24,POL00200,Motor,Private Motor,West,Broker,Expired,75868.16,63329.95,True,66673.44,Settled,9187.71,10107.71,65391.06
EVT00003208,2025,2025-10-16,POL00260,Property,Commercial Property,Central,Bancassurance,Active,89299.49,85165.37,False,0,,29043.44,5409.75,83248.8
EVT00003209,2025,2025-11-24,POL00266,Travel,Travel,East,Direct,Active,192540.28,170295.45,False,0,,16953.15,14317.66,180833.31
EVT00003210,2025,2025-10-18,POL00399,Motor,Private Motor,North,Direct,Active,75774.1,63473.69,True,33695.78,Settled,16303.46,6590.05,68073.78
EVT00003211,2025,2025-04-07,POL00035,SME,SME Package,South,Direct,Active,47199.74,40223.03,False,0,,12829.61,5239.89,47062.92
EVT00003212,2025,2025-06-10,POL00313,Health,Retail Health,South,Agent,Expired,169756.54,141586.92,True,268431.97,Closed,53139.69,16618.41,168353.23
EVT00003213,2025,2025-10-14,POL00300,SME,SME Package,North,Bancassurance,Cancelled,41163.27,32785.56,False,0,,9398.54,6961.1,38232.53
EVT00003214,2025,2025-08-29,POL00251,Property,Commercial Property,West,Broker,Expired,174795.04,174105.99,False,0,,58003.07,14364.94,163992.44
EVT00003215,2025,2025-06-16,POL00234,Health,Retail Health,Central,Broker,Expired,187255.25,159724.75,False,0,,46290.25,33602.93,173302.25
EVT00003216,2025,2025-01-14,POL00172,Motor,Private Motor,North,Direct,Active,85125.57,64830.98,False,0,,19594.24,5994.56,80143.14
EVT00003217,2025,2025-01-09,POL00352,Motor,Private Motor,North,Bancassurance,Active,158662.1,146355.32,True,103515.75,Repudiated,32531.78,15062.13,144044.82
EVT00003218,2025,2025-08-15,POL00171,SME,SME Package,East,Agent,Expired,98175.27,76602.9,False,0,,14318.5,12362.92,95821.51
EVT00003219,2025,2025-06-05,POL00085,Property,Commercial Property,East,Agent,Expired,133145.79,128030.58,False,0,,33443.4,23658.47,126580.17
EVT00003220,2025,2025-03-14,POL00004,Travel,Travel,East,Direct,Expired,154424.71,146951.09,False,0,,42080.16,14521.35,145776.68
EVT00003221,2025,2025-04-04,POL00224,SME,SME Package,South,Direct,Active,104129.02,96272.87,True,18136.58,Closed,31823.56,10739.55,94998.07
EVT00003222,2025,2025-09-24,POL00034,Health,Retail Health,Central,Agent,Active,124072.0,110200.46,False,0,,37021.0,9157.87,121560.52
EVT00003223,2025,2025-08-07,POL00171,Health,Retail Health,West,Broker,Active,215447.05,200637.51,True,35504.89,Repudiated,17457.13,17531.66,211271.56
EVT00003224,2025,2025-09-22,POL00353,Health,Retail Health,Central,Agent,Expired,120186.61,106085.56,True,122311.79,Closed,41264.06,12650.45,118986.1
EVT00003225,2025,2025-06-29,POL00064,Travel,Travel,West,Broker,Active,91669.15,76451.43,False,0,,30277.61,10241.68,83025.58
EVT00003226,2025,2025-01-07,POL00289,Property,Commercial Property,West,Broker,Expired,167721.64,139508.52,True,3898.3,Repudiated,32607.98,22753.48,151464.17
EVT00003227,2025,2025-06-13,POL00151,Motor,Private Motor,South,Direct,Active,178250.95,157448.77,False,0,,35767.48,10411.63,168309.43
EVT00003228,2025,2025-03-20,POL00167,SME,SME Package,West,Broker,Active,110699.34,91104.48,False,0,,21230.94,7678.91,102835.17
EVT00003229,2025,2025-07-14,POL00148,Motor,Private Motor,North,Direct,Active,20564.65,17823.97,False,0,,5733.79,2578.42,17840.69
EVT00003230,2025,2025-11-28,POL00008,SME,SME Package,North,Bancassurance,Expired,182293.22,140638.79,False,0,,43550.93,32083.04,157391.94
EVT00003231,2025,2025-11-25,POL00146,Motor,Private Motor,East,Bancassurance,Active,83534.31,63529.77,False,0,,11992.75,10171.09,71429.15
EVT00003232,2025,2025-11-07,POL00284,SME,SME Package,South,Broker,Active,12898.0,12492.17,False,0,,3282.94,2198.99,11707.05
EVT00003233,2025,2025-04-26,POL00158,SME,SME Package,South,Direct,Active,81836.25,75616.94,False,0,,24331.38,14150.01,80858.07
EVT00003234,2025,2025-09-06,POL00336,Travel,Travel,South,Broker,Active,111294.57,107700.53,False,0,,16422.88,12943.37,107017.52
EVT00003235,2025,2025-11-10,POL00020,SME,SME Package,South,Broker,Active,173857.72,163982.26,False,0,,43527.86,14583.62,164649.45
EVT00003236,2025,2025-10-09,POL00323,Travel,Travel,West,Broker,Active,15466.21,11756.74,True,11866.74,Open,2041.04,2729.42,15239.32
EVT00003237,2025,2025-08-18,POL00390,SME,SME Package,West,Bancassurance,Active,186539.79,144777.72,True,194461.31,Open,50668.33,10562.04,174775.18
EVT00003238,2025,2025-04-25,POL00108,Motor,Private Motor,West,Agent,Cancelled,114230.05,88976.82,False,0,,19634.5,13631.02,106707.15
EVT00003239,2025,2025-03-20,POL00010,Health,Retail Health,Central,Direct,Active,31019.36,24665.3,True,5887.38,Repudiated,3899.59,2603.89,28268.81
EVT00003240,2025,2025-10-27,POL00190,Travel,Travel,South,Agent,Active,82026.36,70167.48,True,61211.16,Repudiated,13813.13,12315.11,71713.19
EVT00003241,2025,2025-08-27,POL00182,Travel,Travel,Central,Direct,Active,85138.31,75674.61,False,0,,20796.63,11084.7,78131.67
EVT00003242,2025,2025-05-16,POL00119,Health,Retail Health,North,Direct,Expired,27938.11,23917.13,False,0,,2842.62,4803.03,27213.03
EVT00003243,2025,2025-12-04,POL00395,Property,Commercial Property,West,Agent,Expired,78589.31,75606.14,True,17509.14,Closed,14070.8,6830.26,70867.93
EVT00003244,2025,2025-10-13,POL00257,Health,Retail Health,Central,Bancassurance,Expired,68590.97,68351.31,True,82489.17,Open,20616.2,11740.27,66716.39
EVT00003245,2025,2025-06-16,POL00023,Property,Commercial Property,Central,Bancassurance,Expired,36627.84,32991.98,False,0,,10709.7,3946.71,34398.46
EVT00003246,2025,2025-05-14,POL00377,Health,Retail Health,East,Broker,Expired,150064.88,112639.85,False,0,,20168.03,20688.48,134555.52
EVT00003247,2025,2025-04-12,POL00391,Property,Commercial Property,North,Broker,Active,34282.53,28731.36,False,0,,5062.33,3236.04,29584.01
EVT00003248,2025,2025-06-30,POL00074,Travel,Travel,South,Agent,Active,62236.21,48589.07,False,0,,9547.24,9927.96,58274.62
EVT00003249,2025,2025-11-28,POL00140,Health,Retail Health,East,Broker,Expired,79924.91,67292.6,False,0,,16064.54,4637.94,78782.84
EVT00003250,2025,2025-02-23,POL00270,Health,Retail Health,North,Bancassurance,Active,23226.04,19691.57,True,4265.85,Closed,5736.19,1801.08,21586.85
EVT00003251,2025,2025-08-13,POL00376,Health,Retail Health,South,Bancassurance,Active,103676.02,84077.18,False,0,,9083.29,11210.53,99337.19
EVT00003252,2025,2025-08-17,POL00150,Travel,Travel,Central,Direct,Expired,176220.41,170049.13,False,0,,53457.71,26274.66,163993.23
EVT00003253,2025,2025-07-26,POL00328,Travel,Travel,East,Broker,Cancelled,69380.1,62565.19,True,11888.25,Repudiated,13646.73,9216.23,64123.57
EVT00003254,2025,2025-01-17,POL00210,SME,SME Package,East,Agent,Expired,78030.83,66410.82,False,0,,14181.47,8987.71,75259.84
EVT00003255,2025,2025-10-11,POL00098,Motor,Private Motor,West,Agent,Expired,158783.11,127280.27,True,130316.5,Open,24208.55,14181.38,156761.94
EVT00003256,2025,2025-07-23,POL00349,SME,SME Package,South,Broker,Active,146687.25,139187.45,False,0,,46369.47,9161.89,125030.14
EVT00003257,2025,2025-12-21,POL00207,Property,Commercial Property,Central,Agent,Active,97755.43,86458.46,False,0,,30440.18,7710.03,90841.76
EVT00003258,2025,2025-07-04,POL00378,SME,SME Package,East,Broker,Active,82965.62,78296.59,False,0,,10145.94,9368.74,81834.24
EVT00003259,2025,2025-04-04,POL00249,Health,Retail Health,East,Agent,Expired,130918.03,100952.85,False,0,,36980.42,6755.45,119532.86
EVT00003260,2025,2025-09-11,POL00121,Travel,Travel,East,Agent,Active,16029.17,12587.5,False,0,,3941.68,2488.79,14372.41
EVT00003261,2025,2025-08-07,POL00283,SME,SME Package,South,Broker,Expired,211350.39,164048.35,False,0,,73537.04,14590.4,210027.99
EVT00003262,2025,2025-11-11,POL00329,Motor,Private Motor,South,Direct,Active,96151.95,73677.87,False,0,,5764.28,8846.0,88653.07
EVT00003263,2025,2025-09-29,POL00298,Travel,Travel,North,Bancassurance,Active,138407.24,121917.86,True,248845.6,Repudiated,33601.15,10229.9,137494.08
EVT00003264,2025,2025-02-28,POL00203,Travel,Travel,East,Agent,Cancelled,53457.85,47475.18,False,0,,11608.15,8298.7,52919.44
EVT00003265,2025,2025-01-10,POL00149,Motor,Private Motor,West,Broker,Active,49544.52,43666.74,False,0,,3707.27,4284.34,43581.96
EVT00003266,2025,2025-01-04,POL00100,SME,SME Package,North,Broker,Active,19034.41,18299.3,False,0,,3185.33,1936.08,16292.21
EVT00003267,2025,2025-03-29,POL00324,Health,Retail Health,East,Bancassurance,Active,182968.85,178065.86,False,0,,37880.17,21856.35,170059.94
EVT00003268,2025,2025-03-31,POL00033,Health,Retail Health,South,Bancassurance,Active,32847.29,27346.8,True,36453.61,Closed,3346.36,4097.26,31224.41
EVT00003269,2025,2025-11-25,POL00395,Property,Commercial Property,East,Agent,Active,133643.68,128748.68,True,165474.69,Settled,26299.86,22028.96,119443.53
EVT00003270,2025,2025-10-21,POL00044,SME,SME Package,Central,Bancassurance,Expired,84533.6,69069.56,False,0,,5683.12,13171.92,82392.64
EVT00003271,2025,2025-05-24,POL00089,Property,Commercial Property,West,Broker,Active,217241.88,208326.1,True,329830.84,Settled,74605.41,29206.82,205782.07
EVT00003272,2025,2025-04-07,POL00173,SME,SME Package,South,Bancassurance,Active,10885.52,10182.54,False,0,,3709.7,1417.51,9341.21
EVT00003273,2025,2025-04-18,POL00060,Travel,Travel,South,Agent,Active,24494.25,19760.87,False,0,,5542.27,2817.87,21858.99
EVT00003274,2025,2025-04-17,POL00122,Motor,Private Motor,East,Bancassurance,Active,64104.12,49929.61,True,48596.19,Open,20256.69,8848.49,63998.19
EVT00003275,2025,2025-07-17,POL00168,Health,Retail Health,North,Bancassurance,Active,44919.68,44602.49,True,47147.68,Open,15582.98,6586.18,39060.71
EVT00003276,2025,2025-12-20,POL00205,Health,Retail Health,South,Agent,Active,70081.02,68401.51,False,0,,7505.01,3575.13,64565.91
EVT00003277,2025,2025-01-15,POL00230,Motor,Private Motor,Central,Direct,Active,203303.01,165186.17,False,0,,16882.33,27763.89,190271.0
EVT00003278,2025,2025-03-22,POL00284,Motor,Private Motor,Central,Agent,Active,183969.72,175409.42,False,0,,33536.36,28536.87,173971.55
EVT00003279,2025,2025-09-27,POL00214,Health,Retail Health,East,Direct,Active,177552.24,143756.55,True,37644.05,Open,16871.32,13164.36,175646.8
EVT00003280,2025,2025-08-16,POL00388,Travel,Travel,West,Agent,Active,95813.2,89645.01,True,52966.86,Closed,32582.1,9353.59,87847.55
EVT00003281,2025,2025-07-21,POL00148,Motor,Private Motor,East,Agent,Active,26115.42,21787.64,True,34393.13,Repudiated,6743.77,3606.53,23560.85
EVT00003282,2025,2025-10-11,POL00063,Property,Commercial Property,Central,Bancassurance,Expired,118799.5,109982.82,False,0,,24619.09,18406.53,103035.03
EVT00003283,2025,2025-07-06,POL00128,Motor,Private Motor,West,Agent,Active,210905.32,163115.03,True,275423.26,Open,20492.45,29784.78,195111.18
EVT00003284,2025,2025-07-29,POL00157,Travel,Travel,West,Broker,Active,150632.52,120652.55,True,201709.99,Settled,11707.53,24986.35,128049.98
EVT00003285,2025,2025-03-04,POL00206,SME,SME Package,East,Direct,Expired,75305.58,57486.49,False,0,,20489.37,3813.39,66880.76
EVT00003286,2025,2025-09-30,POL00333,Motor,Private Motor,West,Bancassurance,Expired,26939.08,20399.13,True,32580.15,Open,2263.06,3700.71,24724.42
EVT00003287,2025,2025-05-13,POL00114,Motor,Private Motor,Central,Agent,Active,14278.05,11580.89,False,0,,3228.83,1377.76,13932.34
